"reviews","product_id","rating","timestamp","review_date_clean","row_num","product_name","helpful_count","is_verified","review_length","review_polarity","review_subjectivity"
"I really like the new Beats Pill 2024 speaker. The sound quality is amazing with great bass and clear vocals. It's small, stylish, and easy to carry around, which is perfect for when I'm on the go.The battery lasts a long time, even with heavy use, and connecting it to my devices with Bluetooth is super easy. The design looks good and fits well with any room or setup.The only downside is that there isn't an app to control the speaker. It would be nice to have an app to adjust settings, check battery life, and manage connections. Even without this, the Beats Pill 2024 is a fantastic speaker that I highly recommend.","B0D4STD5ZC","5","Reviewed in the United States July 11, 2024","2024-07-11","1","Beats Pill","0","0","621","0.3073181818181819","0.6630606060606061"
"If you try to use Siri, you have to be right next to the speaker, it deflex Siri from the phone. So if you’re cooking and your phone is next to you and you say Siri, what time Is it and the speaker is on the other side of the room it won’t work because she won’t be able to hear you, because her ears are the speaker","B0D4STD5ZC","1","Reviewed in the United States July 30, 2024","2024-07-30","1","Beats Pill","0","0","316","0.1321428571428571","0.3071428571428571"
"Look, don't tell Dr. Dre this but I really wanted a new Beats Pill as my dedicated shower speaker. Just something I can set on the shelf by the shower and jam out to without worrying about it getting wet. I misplaced my old one years ago and I always liked the pill shaped form factor.Fast forward to 2024, and we have a brand new Beats Pill that is redesigned from the old model. You still get the pill shape, but now there's some nice updates like the lossless type C listening, improved bass drivers and larger battery capacity...about of days worth of Beats now!The packaging and design are definitely exquisite...it is an Apple product, and it shows in the design and style. There's support for both Apple and Android too which is nice.Sound quality is superb as expected too. Sharp highs and nice thick, booming bass. It definitely leans to a heavier bass sound, which is fine as the end result is still really balanced and crisp.The verdict? A triumphant return for the Beats Pill 🔥","B0D4STD5ZC","5","Reviewed in the United States July 28, 2024","2024-07-28","1","Beats Pill","0","0","989","0.1464330808080808","0.4889204545454546"
"Bought this speaker at a discount on Amazon from the damaged box store. Box was lightly damaged. Item inside was in perfect condition. Saved a boat load of cash doing so. Easy to use. Sounds great. Looks great light weight , battery life is long. Excellent buy all around.","B09XXW54QG","5","Reviewed in the United States July 25, 2024","2024-07-25","1","Marshall Emberton II","0","1","272","0.5979166666666667","0.7666666666666667"
"Love the Beats Pill. Easily connected to my (Android) Pixel 7 Pro via Bluetooth. Good battery life. Lightweight - very easy to carry to different rooms or garage, wherever you are working/hanging out. I like the stylish but minimalist look. Got the tan so it wouldn't show dust like black would (the red looks great but I wanted a speaker to sit on a bookshelf and not stand out too much.) It is great that it works with both Android and iOs - I have music and audio books on both my iPad and Pixel 7 Pro phone, so this is very convenient. Highly recommended.","B0D4STD5ZC","5","Reviewed in the United States July 2, 2024","2024-07-02","1","Beats Pill","0","0","559","0.3741666666666667","0.6172222222222222"
"My original Wonderboom finally gave up so I bought the Beats Pill. I was blown away by the balanced sound for all genre of music. Bass is well balanced with Treble and does not try to be more than what a small speaker can do. Very impressed, and highly recommend this speaker.","B0D4STD5ZC","5","Reviewed in the United States July 28, 2024","2024-07-28","1","Beats Pill","0","0","276","0.254375","0.63625"
"I love this speaker for the ability to bring it wherever I want to and I love the quality of sound it has","B08X4YMTPM","5","Reviewed in the United States August 5, 2024","2024-08-05","1","JBL Charge 5","2","1","105","0.4666666666666666","0.5333333333333333"
"Sounds great for it's size. Such rich and full sound from a portable speaker. Sounds great outdoors too. Overpowers the sounds of the cicadas in the Midwest. Deep bass, and clear sound at any volume.","B0CXL4FQBK","5","Reviewed in the United States May 15, 2024","2024-05-15","1","Sony ULT Field","0","0","199","0.3075","0.5383333333333333"
"Structure of the speaker is solid, well built. Great sound considering it’s a lower level Sony speaker. I also own the $250 one, but the difference is fairly negligible. The “bass boost” isn’t much. Seems like it’s just an EQ adjustment. But depending on the song it can be pretty cool.","B0CXL4FQBK","5","Reviewed in the United States August 4, 2024","2024-08-04","1","Sony ULT Field","0","0","286","0.35","0.6111111111111112"
"The color is great! The sound is amazing! Well worth the money. Light weight and great sound for the pool ! Shipped very quickly also!:)","B0CXL4FQBK","5","Reviewed in the United States May 21, 2024","2024-05-21","1","Sony ULT Field","0","0","136","0.5768518518518518","0.6277777777777778"
"Needed a new portable speaker for the home setup and once I saw that Beats (read: Apple) came out with the new Beats Pill, I bit the bullet and purchased one.First things first, the unboxing experience and the design of the speaker is quintessentially Apple. Speaker has a nice heft to it and the design of the speaker is really nice, with the angled design, and the speakers facing you.If you are in the Apple Ecosystem, this speaker was made for you as it connects to your iPhone the minute you turn it on with a very satisfying screen animation. I'm told you can easily connect with an Android product too but I didn't have one in hand to test out how easy it was.The sound quality of this speaker is really great for its size, living up to the Beats name, filling the room with punchy bass and crystal clear sound. Rated IP67 meaning it is dust and water resistant, so you can feel confident taking it to your next beach party or when you are traveling. Battery life of this thing is stated at a whopping 24 hrs. I'll definitely be testing that claim, but if true, is completely mind blowing.But what sets this speaker apart, and one of the main reasons why I bought it, is that it also doubles as a speakerphone!!! I can connect this badboy to my laptop, and take crystal clear Teams calls with it all day at work. And when I'm done with my calls, since it is connected to my laptop via USB-C, I can listen to lossless music on Apple Music. Mind...blown!Run, don't walk, to buy this awesome speaker!!","B0D4STD5ZC","5","Reviewed in the United States July 1, 2024","2024-07-01","1","Beats Pill","0","0","1505","0.3411864177489176","0.5924963924963925"
